CD_DEPT;CD_NOM;NOM_CITE;DUREE;CODAGE;AUTRE;CD_SL;CD_OCC_STATUT_BIOLOGIQUE
93;79301;Myotis bechsteinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;79301;Myotis bechsteinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;79301;Myotis bechsteinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;79300;Myotis brandtii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60518;Plecotus auritus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60447;Myotis dasycneme;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;701819;Salamandra atra;;1;;9;
93;699127;Salamandra lanzai;;1;;9;
93;60447;Myotis dasycneme;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60447;Myotis dasycneme;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60439;Myotis capaccinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60439;Myotis capaccinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60439;Myotis capaccinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60427;Myotis blythii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60427;Myotis blythii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60427;Myotis blythii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60418;Myotis myotis;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60418;Myotis myotis;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60418;Myotis myotis;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60411;Myotis escalerai;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60411;Myotis escalerai;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60411;Myotis escalerai;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60408;Myotis nattereri;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60408;Myotis nattereri;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60408;Myotis nattereri;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60400;Myotis emarginatus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60400;Myotis emarginatus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60400;Myotis emarginatus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60383;Myotis mystacinus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60383;Myotis mystacinus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60383;Myotis mystacinus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60345;Barbastella barbastellus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60345;Barbastella barbastellus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60345;Barbastella barbastellus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60337;Rhinolophus mehelyi;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60337;Rhinolophus mehelyi;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60337;Rhinolophus mehelyi;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60330;Rhinolophus euryale;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60330;Rhinolophus euryale;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60330;Rhinolophus euryale;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60313;Rhinolophus hipposideros;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60313;Rhinolophus hipposideros;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60313;Rhinolophus hipposideros;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60295;Rhinolophus ferrumequinum;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
93;60295;Rhinolophus ferrumequinum;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
93;60295;Rhinolophus ferrumequinum;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
93;60826;Ursus arctos;1;2;uniquement l'emplacement des tanières;9;3
93;60612;Lynx lynx;1;2;uniquement l'emplacement gîte de mise bas;9;3
93;60577;Canis lupus;1;2;uniquement l'emplacement des terriers;9;3
93;53856;Euphydryas maturna;20;1;;9;
93;53651;Coenonympha hero;20;2;;9;
93;53631;Coenonympha tullia;20;2;;9;
93;18437;Austropotamobius pallipes;20;2;;9;
93;240;Pelobates fuscus;20;1;;9;
5;79300;Myotis brandtii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;79300;Myotis brandtii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;79299;Myotis alcathoe;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;79299;Myotis alcathoe;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;79299;Myotis alcathoe;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;79298;Myotis punicus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;79298;Myotis punicus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;79298;Myotis punicus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60527;Plecotus austriacus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60527;Plecotus austriacus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60527;Plecotus austriacus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60518;Plecotus auritus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60518;Plecotus auritus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;78164;Vipera ursinii;;1;;9;
5;159453;Cottus petiti;20;2;;9;
5;67534;Misgurnus fossilis;20;2;;9;
5;94041;Cypripedium calceolus;;1;;9;
5;3638;Picoides tridactylus;1;1;uniquement si observation de nidification ;9;3
5;3076;Grus grus;10;3;uniquement si observation de nidification ;9;3
5;2964;Tetrao urogallus;20;1;Place de chant, lek.;9;3
5;2852;Gypaetus barbatus;10;2;uniquement si observation de nidification ?;9;3
5;2848;Haliaeetus albicilla;10;3;uniquement si observation de nidification ;9;3
5;2655;Hieraaetus fasciatus;10;3;uniquement si observation de nidification ;9;3
5;2636;Aquila pomarina;10;3;uniquement si observation de nidification ;9;3
5;2514;Ciconia nigra;10;3;uniquement si observation de nidification ;9;3
5;2869;Aegypius monachus;10;2;uniquement si observation de nidification;9;3
5;64437;Margaritifera auricularia;20;2;;9;
5;64435;Margaritifera margaritifera;20;2;;9;
5;200118;Myotis daubentonii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;200118;Myotis daubentonii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;200118;Myotis daubentonii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;163463;Plecotus macrobullaris;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;163463;Plecotus macrobullaris;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;163463;Plecotus macrobullaris;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;79305;Miniopterus schreibersii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;79305;Miniopterus schreibersii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;79305;Miniopterus schreibersii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;79301;Myotis bechsteinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;79301;Myotis bechsteinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;79301;Myotis bechsteinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;79300;Myotis brandtii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60518;Plecotus auritus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60447;Myotis dasycneme;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;701819;Salamandra atra;;1;;9;
5;699127;Salamandra lanzai;;1;;9;
5;60447;Myotis dasycneme;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60447;Myotis dasycneme;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60439;Myotis capaccinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60439;Myotis capaccinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60439;Myotis capaccinii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60427;Myotis blythii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60427;Myotis blythii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60427;Myotis blythii;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60418;Myotis myotis;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60418;Myotis myotis;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60418;Myotis myotis;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60411;Myotis escalerai;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60411;Myotis escalerai;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60411;Myotis escalerai;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60408;Myotis nattereri;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60408;Myotis nattereri;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60408;Myotis nattereri;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60400;Myotis emarginatus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60400;Myotis emarginatus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60400;Myotis emarginatus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60383;Myotis mystacinus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60383;Myotis mystacinus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60383;Myotis mystacinus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60345;Barbastella barbastellus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60345;Barbastella barbastellus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60345;Barbastella barbastellus;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60337;Rhinolophus mehelyi;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60337;Rhinolophus mehelyi;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60337;Rhinolophus mehelyi;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
5;60330;Rhinolophus euryale;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;7
5;60330;Rhinolophus euryale;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;4
5;60330;Rhinolophus euryale;;2;Gîtes hypogés et fortifications (données de détection acoustique non sensibles);9;3
